User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
Pat is Canadian#1959,@ConcernedPah,2020-06-01T20:25:24.000Z,Yup. I knew this clause was in my mortgage when I bought at age 23 nearly 40 yrs ago. And that's back when interest rates were 14%! She's a really dumb real estate agent. ,1,2,3
Tim Murphy,@grouchdiver,2020-06-01T23:43:55.000Z,"Ms. Blackstock has been fighting for the rights of Indigenous people...and has had successes through courts and other public forums. Freire would be proud of the voice that she has given to those who were not able to speak and share their experiences with us. 

She is no Karen.",,,16
Kelly of the Northlands,@BlueCassoulet,2020-06-01T20:27:44.000Z,Says the michaelbot with 48 followers.,,,16
Nicolas Tenzer,@NTenzer,2020-06-01T16:04:27.000Z,"For once, I agree with 
@BorisJohnson
.
No democratic country that stands for human rights and rule of law can accept to readmit Putin's #Russia to G7.
It would notably amount to whitewashing its war crimes in #Syria and turning a blind eye to invasion of #Ukraine.
Period.Quote Tweet
Natasha Bertrand
@NatashaBertrand
 ∑ Jun 1, 2020
Just inîAny push by Trump to readmit Russia to the G7 would be vetoed by the U.K., Boris Johnson's official spokesperson said Monday. https://politico.eu/article/uk-boris-johnson-would-veto-russia-vladimir-putin-g7-return/¶",9,55,130
Nicolas Tenzer,@NTenzer,2020-06-01T20:03:23.000Z,"Happy, although not surprised, to see that 
@JustinTrudeau
 has the same right position.
The readmission of Putin's #Russia to #G7 would be a major strategic failure, a moral disgrace, & an offense to its thousands of victims in #Syria, #Ukraine and at home.Trudeau rejects Trump suggestion to readmit Russia to G7, citing Crimea invasion
Prime Minister Justin Trudeau has rejected Donald Trump's latest proposal to readmit Russia to the G7, stoking old divisions between the American president and the rest of the group.
ctvnews.ca",2,12,22
Steve Paikin,@spaikin,2020-06-01T16:08:07.000Z,".
@JustinTrudeau
 asked whether his wearing blackface diminishes his ability to champion racial equality: ""We all need to do better as a country and a world and I will be a part of that, making a positive contribution. I regret the choices I made & apologized for it."" #cdnpoli",31,22,234
Cathy Cody,@MeanmuthaC,2020-06-01T21:22:37.000Z,I respect that.   we all have things we have done that we regret - it takes a lot to stand before the country and genuinely admit it,2,1,6
Susan Gordon,@susang8,2020-06-01T23:11:52.000Z,"Well I am proud of Prime Minister Trudeau. He has provided calm, apolitical, thoughtful, and empathetic leadership during this pandemic.",,1,6
CZV,@CZV416,2020-06-01T23:36:37.000Z,"They are afraid of being held accountable. The survivors/victims deserve the inquest to be done expeditiously.
@JustinTrudeau
 stop shirking your responsibility.They are afraid of being held accountable. The survivors/victims deserve the inquest to be done expeditiously.
@JustinTrudeau
 stop shirking your responsibility.",,,10
CSAAA,@InfoCSAAA,2020-06-01T23:14:41.000Z,"Another Province moves to protect its sporting arms small businesses and their customers with a Provincially-appointed CFO!  #cdnpoli 
@BillBlair
 @GlenMotz
 @JustinTrudeau
 @CPC_HQ
 @CCFR_CCDAF
 @CSSA_CILA
 @CanadasNFAQuote Tweet
Canada Gun Club
@Canada_Gun_Club
 ∑ Jun 1, 2020
Alberta Government moves to appoint provincial chief firearms officer ""Kenney said on a Calgary radio show the Alberta government would also consider supporting a private citizen's legal challenge of potential new federal gun restrictions"" https://cbc.ca/news/canada/edmonton/alberta-planning-to-create-provincial-parole-board-1.5593732¶",4,34,92
charlene johnson,@charlene5791,2020-06-01T21:05:37.000Z,"Insightful, balanced, sensible, reasoned from NL's environmental association.Have a read 
@JonathanWNV
 @cafreeland
 @SeamusORegan
 @JustinTrudeau
 @cathmckenna
 @Bill_Morneau
 It's úand not orù. We need to be open for business in Canada.Investment now or cost later. #myoffshoremyfutureQuote Tweet
Noia
@NoiaNL
 ∑ Jun 1, 2020
GUEST COLUMN: Canada's offshore oil and gas industry is the ticket to clean growth for Newfoundland and Labrador | The Telegram https://thetelegram.com/business/local-business/guest-column-canadas-offshore-oil-and-gas-industry-is-the-ticket-to-clean-growth-for-newfoundland-and-labrador-455761/#.XtT7nc7G_hY.twitter¶",,5,15
Jim Panou,@jpanimages,2020-06-01T23:45:24.000Z,"I support this action our Prime Minister has taken.

Cc 
@JustinTrudeau
 @CanadianPMQuote Tweet
Julia Davis
@JuliaDavisNews
 ∑ Jun 1, 2020
Russia not welcome at G7, Canada's Trudeau says.

https://reuters.com/article/us-g7-summit-canada-idUSKBN23832L¶",,,4
jb1931,@jb_1931,2020-06-01T20:56:12.000Z,"It's fucken embarrassing that we hold athletes and celebrities to a higher standard than the PM of Canada!

If 
@JustinTrudeau
 was a hockey player, the woke left would've drummed him to the unemployment line. But because he keeps bribing them with their own money, it's all cool.Quote Tweet
CaBird
@Bird5Ca
 ∑ Jun 1, 2020
Trudeau's comment today on his numerous, can't remember how many, blackface episodes.
...obviously he's moved past it...probably wishes he could do a massive mind meld & erase it from our brains. 
#TrudeauBlackface twitter.com/MarcCossette/s¶",1,1,4
Newsjunkie,@Newsjun00595586,2020-06-01T22:33:43.000Z,"And yours is a pedophile.
My guy is married with kids.
Only married once, kids from the same woman.
Yours has had 3 wives and 5 kids from 3 different women.
And you call yourself a Christian",1,,24
'cartoon' on RedBubble.,@pastexpiry,2020-06-01T22:56:48.000Z,"I wonder if any Liberal honestly thinks he would of won the Liberal leadership had this come out before the leadership race.  If it wouldn't of had him win back then, why is he still leader now?I wonder if any Liberal honestly thinks he would of won the Liberal leadership had this come out before the leadership race.  If it wouldn't of had him win back then, why is he still leader now?",,2,4
Joshua McKenty,@jmckenty,2020-06-01T22:57:54.000Z,"Hey 
@JustinTrudeau
 - hypothetically, how would an American apply for political asylum at our border during a pandemic? How could I help someone do that if needed?",1,6,47
Mayor Frank Scarpitti,@frankscarpitti,2020-06-01T20:31:21.000Z,"STATEMENT: Prime Minister 
@JustinTrudeau
's announcement is a positive signal that the federal government is listening to the concerns of municipalities, but it does not address the serious financial crisis and shortfalls we currently face due to #COVID19. #cdnpoli #onpoli",1,5,11
Darren úGrimericaù Grimes,@Grimerica,2020-06-01T21:42:09.000Z,"Don't tell 
@JustinTrudeau",,1,9
Alok Mukherjee,@AlokMukherjee45,2020-06-01T21:19:40.000Z,"PM 
@JustinTrudeau
 today spoke about talking about anti-Black racism. Media talking all day. Cleaning out my basement I found a stack of overhead slides I used in 1990 to talk about racism and systemic change. We have been talking forever, it seems.",1,1,5
Jennie Moore,@mooredetails,2020-06-01T15:33:38.000Z,"Sorry 
@StatCan_eng
 there is this thing called a Pandemic going on. 

It's a little hard right now for accounting pros to answer your surveys. We are focusing on claiming #CEWS, #TWS and nurturing clients.

I know its important. But come on. Its also tax season. 
@JustinTrudeau",1,,1
Lielette Calleja,@LieletteCalleja,2020-06-01T21:16:08.000Z,I received a 123 page document to read then give feedback to an organisation for their RTO. I had to kindly' decline the offer for this was not agreed nor was I going to get any compensation for something that would have taken a few hours. The boldness of them.,2,,4
Mayor Brian Bowman,@Mayor_Bowman,2020-06-01T21:41:21.000Z,"The acceleration of existing (& already budgeted) federal gas tax funds to municipalities is appreciated. Next step should be a smart funding model for cities. Watch interview on 
@CBCNews
 YouTube>> https://bit.ly/304hUIN 
@RosieBarton
 @kennedystewart
 @JustinTrudeau",5,8,30
Bolban Ramsey,@BolbanR,2020-07-01T20:47:50.000Z,Remember when you gave úsports and heritageù 500M and agriculture 250M? Give up the act. You don't give a sir about hard working Canadians.Remember when you gave úsports and heritageù 500M and agriculture 250M? Give up the act. You don't give a sir about hard working Canadians.,1,,21
Sharna Sugarman,@SugarmanSharna,2020-07-01T17:20:15.000Z,"#HappyCanadaDay My people's country is still in excellent hands. We have a long way to go to get back on track from #COVID„Éº19, and to end #SystemicRacism, but with PM 
@JustinTrudeau
 I'm more confident that true reconciliation is possible. Enjoy and be kind, and safe! Aho! ",25,146,665
Canadian Cousin,@canadian_cousin,2020-07-01T21:41:00.000Z,"I would hope that healthcare for all First Nations, Six Nations and Inuit would improve where there are full clinics on each reservation so both mental and physical illness can be addressed.Clean water, proper food and full school systems too. It's not a dream. It must happen",,1,5
"Jacinthe Payant
PM #JustinTrudeau = Hero",@JacinthePayant,2020-07-01T21:11:37.000Z,"Today Conservatives tried to make a mockery of our beautiful Country. Their hatred for our PM has surpassed any common sense. Not only are they bashing 
@JustinTrudeau
 but trying to rename Canada Day is darn right #unCanadian
I will never again look at CONS as my fellow Canadians.",2,37,91
"Laura
1st Comedian on Mars",@shylaura,2020-07-01T21:13:56.000Z,"Prime Minister Justin Trudeau looks up as he harvests broccoli at the Ottawa Food Bank Farm with his family, on Canada Day, Wednesday, July 1, 2020, in the midst of the COVID-19 pandemic. (Justin Tang/The Canadian Press)",7,47,98
My_Own_Opinions,@My_Own_Opinions,2020-07-01T19:50:19.000Z,"Clean shirt, clean jeans, clean hands, perfect hair, no hat & no sweat.

So you were just there for a photo-op and a few selfies?Clean shirt, clean jeans, clean hands, perfect hair, no hat & no sweat.

So you were just there for a photo-op and a few selfies?",12,4,75
Maiden Canada,@1maidencanada1,2020-07-01T20:45:10.000Z,Nothing can stop what's coming #TrudeauCorruption #TrudeauCorruption #TrudeauCorruption,,3,11
RobK,@Arkay24,2020-07-01T21:38:51.000Z,"Even the Queen of England knows Trudeau is a criminal and a fraud!
So great to see she posted pics of 
@stephenharper
 instead of the corrupt #blackface imbecile 
@JustinTrudeau
 aka Little Potatoe Quote Tweet
The Royal Family
@RoyalFamily
 ∑ Jul 1, 2020
A very happy #CanadaDay to all our Canadian followers! July 1st marks the national day of Canada, with celebrations taking place across the country. 
Show this thread",,2,2
David Jacobs,@DrJacobsRad,2020-07-01T22:25:53.000Z,"Do you know what the Crown, immense wealth, and 94 years on this earth buys you? The ability to flip off anyone you want.

Happy Canada Day from the Queen to every Canadian except Justin Trudeau.

#Cdnpoli 
@stephenharper
 #CanadaDay2020 
@JustinTrudeau",60,336,1.2K
Yukon Strong,@Yukon_Strong,2020-07-01T21:45:11.000Z,"OMG 
@JustinTrudeau
 was #QueenSnubbed in favour of 
@Stephenharper
!

#awkward #cdnpoli #CanadaDay2020Quote Tweet
The Royal Family
@RoyalFamily
 ∑ Jul 1, 2020
A very happy #CanadaDay to all our Canadian followers! July 1st marks the national day of Canada, with celebrations taking place across the country. 
Show this thread",21,60,267
Storm14nu,@Storm14nu,2020-07-01T20:20:44.000Z,"Great News! 
@liberal_party
 @L_MacAulay
 @JustinTrudeau
 @cafreeland
 #cdnpoli #JobsVeterans Affairs hiring 300 people to cut down disability application backlog | CBC News
Nearly half of the 46,000 disability applications before Veterans Affairs Canada are considered backlogged î but federal officials insisted today they finally have a plan to deal with it.
cbc.ca",,6,9
CTV News,@CTVNews,2020-07-01T15:59:59.000Z,WATCH LIVE: Prime Minster Trudeau and his wife Sophie will deliver remarks to celebrate Canada Day from Ottawa: http://ctv.news/qFQl4Lm,568,227,1K
VictoriaL59,@Victoria59L,2020-07-01T22:33:54.000Z,"Doesn't anyone see the irony here? 
@JustinTrudeau
 Hands out millions upon millions of dollars to other countries to help them, yet in Canada, our own citizens, our friends and neighbours need to go to a food bank. Let that sink in #TrudeauDictatorship",4,31,88
T Lee Humphrey,@tleehumphrey,2020-07-01T22:24:37.000Z,"This is how it's done 
@JustinTrudeauQuote Tweet
Stephen Harper
@stephenharper
 ∑ Jul 1, 2020
To the best country in the world, Happy Canada Day! Bonne F√™te du Canada! ",7,121,498
Birdlake Press,@stibinski1,2020-07-01T23:27:59.000Z,"The greatest threat to Canadian independence and security in our time occupies the highest office in the land.
#cdnpoli",3,11,20
Glen Maskerine,@OskieOckham,2020-07-01T23:53:20.000Z,Sophie lost her wedding ring?Sophie lost her wedding ring?,24,16,36
MS JACQUIE,@jacquie_1959,2020-07-01T23:50:51.000Z,Anti Trudeau  rally on Parliament Hill today with thousands of Canadians from all across Canada Justin there to tell you your time is up time for you to resignAnti Trudeau  rally on Parliament Hill today with thousands of Canadians from all across Canada Justin there to tell you your time is up time for you to resign,10,18,82
Dk74,@DarcyK74,2020-07-01T22:35:47.000Z,Pretty sure Trump and his people were well aware of this many many years ago,,,13
Trump's Great New World -,@TreyLebrecque,2020-07-01T22:30:20.000Z,"The USMCA is similar to a peace treaty... no corrency manipulation allowed, & no corruption allowed. Trump holds the power over him now, which explains why he was the only one hesitant to sign it.",,1,9
Rey umbalin,@Yerman317,2020-07-01T23:06:36.000Z,"Right?! The POS ignored our vets, seniors, homeless, education system that majority can't even afford, indigenous people, some don't even have potable water. Tax us to death and for what? To give away to China and African nation?Right?! The POS ignored our vets, seniors, homeless, education system that majority can't even afford, indigenous people, some don't even have potable water. Tax us to death and for what? To give away to China and African nation?",1,10,18
MajorMaxPatriot,@MrMaxPatriot1,2020-07-01T22:01:22.000Z,"This is it Folks from 
@JustinTrudeau
 on Canada Day 
? 
Just Marvey eh.
Don't expect anything profound about Canada Day from
#PrimeMistakeTrudeau

Who knows if it was even #JustIn who Tweeted it.
Shouldn't there be more than just this?

#WhereTheHellIsTrudeau
#JustinWhereAreYouQuote Tweet
Justin Trudeau
@JustinTrudeau
Officiel du gouvernement - Canada
 ∑ Jul 1, 2020
This Canada Day, volunteers at the Ottawa Food Bank Farm are harvesting vegetables for families in need and showing exactly what it means to be Canadian - thank you! ",1,,1
Jesse Brown,@DTJesseBrown,2020-07-01T15:07:39.000Z,I feel like this year especially they could have chosen a photo that doesn't include both Stephen Harper and the RCMP. #wetsuwetenstrong #BLACK_LIVES_MATTERI feel like this year especially they could have chosen a photo that doesn't include both Stephen Harper and the RCMP. #wetsuwetenstrong #BLACK_LIVES_MATTER,44,2,12
Adam Corfe,@AdamCorfe,2020-07-01T21:54:51.000Z,"Jesse, it's a great look back in history of when Canada was respected amongst our peers in the world with 
@StephenHarper
 as Prime Minister! 

I am thankful for the reminder of who we used to be, before 
@JustinTrudeau
 brought his liberal rot to Ottawa which stains our heritage...",1,,6
Sgt Leaf,@LeafandThistle,2020-07-01T21:56:47.000Z,I wonder if he's even seen a map?,1,1,4
BC Craft Farmers Co-op,@bccraftcoop,2020-07-01T22:30:29.000Z,"June 2020: BC Craft Farmers Co-Op send an economic recovery and job creation proposal to 
@jjhorgan
 and 
@JustinTrudeau
 to create opportunity for BC's craft cannabis sector and support post-COVID-19 economic recovery. Read the full proposal here: http://ow.ly/csg150Anajb",,9,12
PSC Partners Seeking a Cure,@PSCPartners,2020-07-01T14:00:00.000Z,"Did you see that England is moving to an opt-out system for organ donation? All adults in England, except excluded groups, will be considered to have agreed to be an organ donor when they pass. Big news! Check out more info. here. https://organdonation.nhs.uk/uk-laws/organ-donation-law-in-england/¶

#PSC 
@DonateLife
 #liver",1,2,7
Laura Bradbury,@Author_LB,2020-07-01T23:57:33.000Z,"Are you watching / listening 
@JustinTrudeau
 - we should be a leader in opt-out. It is so fitting with the Canadian philosophy of collective good.",,2,5
@HeavyJayÑ¢ñ≤òÖ,@HeavyJayÑ¢ñ≤òÖ,2020-07-01T21:44:08.000Z,"A #HappyCanadaDay
 to my Big Canadian Bruvas 
@Drake
 , 
@OVO40
 , 
@OVOSound
  , 
@welcomeOVO
 , 
@Jazzfeezy
, 
@Boi1da
 , 
@boi1dacom
 @justinbieber
 , 
@brysontiller
 & 
@ToryLanez
 .
#Drizzy am Patiently-Waiting on your New Album
.
and to my HONOURABLE 
@CanadianPM
 Cc 
@JustinTrudeau
.Canada and 9 others",,12,12
Geoff Buxcey (Ret. RCMP),@geoff_buxcey,2020-07-01T23:13:24.000Z,"Are theses paid volunteers? You bet they are! If you 
@JustinTrudeau
 wanted to see what it means to be Canadian, you should have been at Parliament Hill! #CowardoftheCountry #TrudeauCorruptionQuote Tweet
Justin Trudeau
@JustinTrudeau
Officiel du gouvernement - Canada
 ∑ Jul 1, 2020
This Canada Day, volunteers at the Ottawa Food Bank Farm are harvesting vegetables for families in need and showing exactly what it means to be Canadian - thank you! ",14,105,237
Tired of this shit,@need_a_do_over,2020-07-01T21:54:16.000Z,"Does anyone still doubt the CBC is trying to control the narrative?  This was a protest against Trudeau's corruption followed by a march to the US Embassy to serve papers under CUSMA.  Pathetic. #cdnpoli #TrudeauCorruption 
@JustinTrudeauQuote Tweet
Blue Apple
@Worried_Canuck
 ∑ Jul 1, 2020
CBC LITERALLY LIED AND SAID THE RALLY WAS ABOUT THE VIRUS.  You can't make this up!!  Disgusting trash!!",2,9,8
MS JACQUIE,@jacquie_1959,2020-07-01T23:49:13.000Z,Did you mention again how you enjoy telling Canadians and the world we are racist? HypocriteDid you mention again how you enjoy telling Canadians and the world we are racist? Hypocrite,,4,23
Kaija Farstad,@KaijaF,2020-07-01T21:33:53.000Z,"I don't understand nationalism. Why do we celebrate what divides us from others? How can we be proud of what we didn't create? Where is our reflection on what we're doing wrong, and new actions to try? #MMIWG #CanadaDay2020 
@JustinTrudeau
 #Reconciliation",3,2,4
Mrs Jess..,@fedUpJess,2020-07-01T23:03:41.000Z,This woman knows what's going on. As always the Queen gets her message across!This woman knows what's going on. As always the Queen gets her message across!,,1,22
Kent Page,@KentPage,2020-07-01T23:00:07.000Z,"Happy #CanadaDay! 
 

Keep being kind, #Canada ... keep being #CovidKind! 
 

@canadaun
 @canadadev
 @unicefcanada
 @plancanada
 @unhcrcanada
 @gac_corporate
 @karinagould
 @glblctzncan
 @savechildrencan
 @justintrudeau
 @wfp_canada
 ",,12,33
Sophie Harrington,@sophpos,2020-07-01T20:01:51.000Z,"Once a year, only on #CanadaDay, I can justifiably wear this 
@JustinTrudeau
 shirt with my friends. COVID not only brought me out into public this year... but also the realization of what a ridiculous shirt it is.",,,11
@HeavyJayÑ¢ñ≤òÖ,@HeavyJayÑ¢ñ≤òÖ,2020-07-01T20:42:36.000Z,"A #HappyCanadaDay
 to all my BeautiFUL People 
@DJDamiger
 , 
@DJMAGICFLOWZ
 , 
@MrBonde1
 @Lukaymusic
 , 
@Hits93Toronto
 , 
@G987FM
 , 
@EmceeEbone
 , 
@PrincessChi
 , 
@CharleneCMCC
 to my very HONOURABLE 
@CanadianPM
 Cc 
@JustinTrudeau
.
My very SPECIAL Chocolate Milk 
@SBakombo
.Go Tours Canada and 9 others",1,12,14
Ron Vaillant,@RonVaillant,2020-07-01T22:10:35.000Z,"Dan Dicks of Press for Truth covers Canada Day in Ottawa. To fast track to Dan's Speech go to 27:30. 
@MaximeBernier
 @CPC_HQ
 @JustinTrudeau
 @theJagmeetSingh
 @ElizabethMayCanada Day Live with Press For Truth Stream 2!
DONATE via Paypal ûú https://www.paypal.me/PressforTruthGoGetFunding ûú https://goget.fund/2UBhENHCryptocurrencies:Bitcoin ûú 13oNiHUNGn9vdfv7MT5kjwe7np9bwf5cc...
youtube.com",,4,4
Monica Henry: Canada Check out the PPC Platform,@chevymo,2020-07-01T22:32:36.000Z,"I didn't see a Happy #CanadaDay2020 from 
@realDonaldTrump
 ?

Has Globalist 
@JustinTrudeau
 damaged 
 to the point our 
 neighbours, partners, allies, family are no longer our friends?

Hope not
@POTUS
, KNOW there are many CDN Nationalists who stand with you & fight for #Freedom",4,12,25
Megan Walker,@meggiewalk,2020-07-01T21:24:36.000Z,"The increased support 
@endwomanabuse
 received from #ldnont/region is incredible. We are grateful for your calls/emails of support and generous donations. While 
@JustinTrudeau
 government has abandoned women/girls we serve, our community has risen. Thank you 
@OPSEU
 and all donors.Quote Tweet
London Abused Women's Centre
@endwomanabuse
 ∑ Jul 1, 2020
Thank You @OPSEU Region 1 for dropping off these beautiful hand-made personal care pouches for our clients. Your thoughtfulness is deeply appreciated by all of us at @endwomanabuse ",,3,10
Lewis,@eastcoastnscan,2020-08-01T22:31:55.000Z,Canada never had slavery. Your virtue signalling only spreads division. Stop responding and trying to tear our nation apart. #TrudeauCrimeMinister #TrudeauCorruptionCanada never had slavery. Your virtue signalling only spreads division. Stop responding and trying to tear our nation apart. #TrudeauCrimeMinister #TrudeauCorruption,,2,9
Sharon,@SmilingSerenity,2020-08-01T18:01:31.000Z,"What is the pull' to Tofino for 
@JustinTrudeau
? BC residents are vandalizing vehicles with out-of-province license plates. Wonder what they think of Trudeau being there? Oh, he'll have to isolate when he returns. Maybe he'll have to stay at the cottage with the black door.:)Quote Tweet
Mr Stache
@MrStache9
 ∑ Aug 1, 2020
The rumour is 2 weeks on Vancouver Island, Rosie even mentioned it. I'm curious when they'll decide to admit it. twitter.com/jacquie_1959/s¶",13,15,46
ESC Circling Back,@scampycaaz,2020-08-01T18:59:33.000Z,"Justy is no doubt headed to Tofino to assess progress on the runway upgrades in his personal playground

https://westerlynews.ca/news/ottawa-announces-5-4-million-upgrade-to-tofino-and-ucluelets-long-beach-airport/¶

#TrudeauCorruption 
#TrudeauWorstPMOttawa announces $5.4 million upgrade to Tofino and Ucluelet's Long Beach Airport - Tofino-Ucluelet...
úIt's very exciting, unbelievably, good news.ù
westerlynews.ca",,2,6
Dale Cook,@dalecoo15554966,2020-08-01T23:42:25.000Z,This coming from a man who wore black face 3 times. LOSER!!This coming from a man who wore black face 3 times. LOSER!!,,,4
Sarah Taylor,@mrs_sarah_tea,2020-08-01T22:35:57.000Z,"Another 3 letters going out to 
@JustinTrudeau
 @PattyHajdu
 & 
@marcomendicino
 ! Just b/c I'm having surgery in 4 days doesn't mean I'm going to stop fighting. It's mind boggling the govt is denying my 
 fianc√© entry into 
 to be with me during cancer treatment. #LoveIsNotTourism",,37,127
SpacingNevada,@SpacingNevada,2020-08-01T15:49:59.000Z,"UBI UBI UBI!

CANADA NEEDS A UBI THAT INCLUDES EVERYBODY!

NO EXCEPTIONS!
@JustinTrudeau
 #cdnpoli #CanadaQuote Tweet
Terrill Tailfeathers
@Terrilltf
 ∑ Aug 1, 2020
Transition to UBI. RT if you agree @JustinTrudeau twitter.com/JustinTrudeau/¶",,11,27
Kevin Pac 15,@kpac_15,2020-08-01T23:11:52.000Z,How do you recognize that exactly?How do you recognize that exactly?,,5,35
Kristen,@2Sumthingnu,2020-08-01T19:31:56.000Z,"#IStandWithTrudeau 
Thank you for all you have done for us 
@JustinTrudeauQuote Tweet
Sunnydays
@Sunnydays180
 ∑ Aug 1, 2020
Canada has a Prime Minister in @JustinTrudeau  who has supported Canadians financially since the start of COVID19 pandemic. This @liberal_party govt has been the best govt in my 58 years. I deeply respect how PMJT has taken care of us. If you agreed ps RT
#IStandWithTrudeau",,4,5
LosinghopeinCanada,@losinghopein,2020-08-01T14:37:14.000Z,"I would agree but, he basically washed his hands of disabled people and seniors in LTC dying. If Doug Ford is putting Canadians in harms way, JT has a responsibility to help. He just threw up his hands and said it's provinces jurisdiction. That's irresponsible. People are dying!I would agree but, he basically washed his hands of disabled people and seniors in LTC dying. If Doug Ford is putting Canadians in harms way, JT has a responsibility to help. He just threw up his hands and said it's provinces jurisdiction. That's irresponsible. People are dying!",3,3,10
Jo,@ne2swJo,2020-08-01T16:16:00.000Z,PMJT didn't throw up his hands. LTC homes are under provincial jurisdiction and the federal gov't gave the provinces money. Why is Ford's misuse of this money PMJT's fault?,4,13,25
Bardish Chagger,@BardishKW,2020-08-01T17:31:41.000Z,"On this day in 1834, British Parliament abolished slavery in the British Empire. #EmancipationDay marks the end of the enslavement of Black people here in Canada and throughout all the British colonies.Majid Jowhari and Wanda Thomas Bernard",18,24,95
Norm Francis,@NormFrancis,2020-08-01T22:08:18.000Z,"Don't imply that slavery existed in CANADA. Check you history book - Canada didn't exist as a country until 1867. Remember the Canada 150 celebrations in 2017 and the WE contract! 
@JustinTrudeau",,2,4
denise,@dniceinTO,2020-08-01T18:55:47.000Z,"@JustinTrudeau
 gifting several million dollars to a nonprofit who paid thousands of dollars in speaking fees and owns $50m of Toronto real estate in a housing crisis to administer a below min wage program instead of providing students w/ equal CERB benefits is peak neoliberalism@JustinTrudeau
 gifting several million dollars to a nonprofit who paid thousands of dollars in speaking fees and owns $50m of Toronto real estate in a housing crisis to administer a below min wage program instead of providing students w/ equal CERB benefits is peak neoliberalism",1,1,2
denise,@dniceinTO,2020-08-01T18:58:59.000Z,"My pt is all of 
@JustinTrudeau
's COVID-19 ""missteps"" are motivated by a clear ideology that favours corporations over people. They're intentional. They're not accidental. They're not oversights. And the more we excuse his ""good intentions"" the longer we'll wait for REAL relief.",1,2,2
nicole,@nicole31746401,2020-08-01T20:44:46.000Z,"@JustinTrudeau
 @BillBlair
 @cafreeland
 @CPHO_Canada
 @PattyHajdu
 Time for Canada to follow the lead! #LoveIsEssential #LoveIsNotTourismQuote Tweet
Sarah Taylor
@mrs_sarah_tea
 ∑ Aug 1, 2020
Folks! The co-chair of the covid advisory team in 
 said the risk is MINIMAL with testing and quarantine. Doctors, officials, anyone not in the ruling govt agrees this is NOT A PUBLIC HEALTH RISK. It's time for 
 to #DoItLikeSwitzerland !! #LoveIsNotTourism twitter.com/Solange5413823¶",,4,7
margaret,@happymargy,2020-08-01T18:03:36.000Z,Out if interest. In what way has he helped families financially?  Here in the uk we have a clown thinking we are the best in the world. I'm interested in how other countries have protected their citizens.Out if interest. In what way has he helped families financially?  Here in the uk we have a clown thinking we are the best in the world. I'm interested in how other countries have protected their citizens.,1,1,1
Sunnydays,@Sunnydays180,2020-08-01T21:07:00.000Z,"1. lowered taxes on middle class
2. increased taxes on rich
3. non-taxable Canada Child Benefit 
up to $6,765/child under 6 y/o
up to $5,708/child 6-17
Lifted over $5
300,000 kids out of poverty
4. introduced income programs for seniors & poor
5. national housing strategy
etc.",2,3,7
Gkorczak,@LordJebuz,2020-08-01T16:58:45.000Z,"How many of these things do #PWD struggle with everyday?

We are products of are environment.

How can we get better, trapped by the system 

This was a problem BEFORE #COVID19 #Covid_19 

And now...
@JustinTrudeau
 
@fordnation
 
@RightsGAC
 
@CdnHumanRights
 

@ANYONE
 ?? #ODSPQuote Tweet
Gkorczak
@LordJebuz
 ∑ Aug 1, 2020
If a person lacks access to health-related resources such as whole, nutrient-rich foods and they tend to eat more processed and refined foods, their body and brain won't function optimally
If they encounter a major stressor, they may not have the resources to effectively cope
Show this thread",,10,18
J·¥…¥·¥á·¥õ R·¥ás…™s·¥õs ~#B ü·¥·¥Ñ·¥ãL…™·¥†·¥ásM·¥·¥õ·¥õ·¥á  #E…¥·¥ÖT ú·¥áF…™ ü…™ ô·¥ús·¥õ·¥á ,,2020-08-01T17:30:19.000Z,"Absolutely agree! I believe 
's are very fortunate to hv PM 
@JustinTrudeau
 guiding & supporting us through a year where we've battled crisis after crisis. If #CONservatives had won the last federal election we'd all be doomed or dead.
#TeamTrudeau 
#FAM46 
#ProudLiberalQuote Tweet
Sunnydays
@Sunnydays180
 ∑ Aug 1, 2020
Canada has a Prime Minister in @JustinTrudeau  who has supported Canadians financially since the start of COVID19 pandemic. This @liberal_party govt has been the best govt in my 58 years. I deeply respect how PMJT has taken care of us. If you agreed ps RT
#IStandWithTrudeau",3,25,40
VictoriaL59,@Victoria59L,2020-08-01T20:54:12.000Z,And why couldn't you say anything about the good work Canadians did to help the slaves with the underground railway? You paint Canadians like we don't care. Canadians do care and they have for a long long time https://canadashistory.ca/explore/politics-law/history-spotlight-the-underground-railroad¶And why couldn't you say anything about the good work Canadians did to help the slaves with the underground railway? You paint Canadians like we don't care. Canadians do care and they have for a long long time https://canadashistory.ca/explore/politics-law/history-spotlight-the-underground-railroad¶,7,28,136
Megs,@WaitHereThen,2020-08-01T22:18:42.000Z,"Absolutely. UBI now, 
@JustinTrudeauQuote Tweet
Alberta Fact Checker
@North_Resists
 ∑ Aug 1, 2020
This is a movement I can stand behind, 100%. #UBINow #cdnpoli twitter.com/Terrilltf/stat¶",,2,3
