PostDate,TweetText
2019-05-28, No Senator @realDonaldTrump is not a patriot. Patriots don't side with murderous dictators attacking fellow Americans - regardless of political party - on Memorial Day.A real American patriot would stand up to @realDonaldTrump but I guess you're not one either.Quote TweetThom Tillis@ThomTillis · May 28 2019.@realdonaldtrump is a patriot and Dems have stooped to attacking the President personally because they know his policies are working.1:06151.1K views
2019-05-29, NEW: The White House wanted the USS John McCain out of sight  for Trump's visit to Japan. A tarp was hung over the ship's name ahead of the trip and sailors who wear caps bearing the ship's name were given the day off for Trump's visit. w/@gluboldhttps://wsj.com/articles/white-house-wanted-uss-john-mccain-out-of-sight-during-trump-japan-visit-11559173470?emailToken=ca887c08f025f5a5b7a01dbde32c838etBzq0FwbTXJrUQ8MUigaUjoAwWzGVOHT66U4wF7JggEVN49VMPJcywDwL4QIC90yIeTde53bioBxoijKFGMKce+lggzjkFmquqfBI+eoiwkN6qJGKPyIRwCj2ZtjqkkRe2VMQFp9bRWUdJs0k7z4QA%3D%3D&reflink=article_imessage_share 
2019-05-29, @realDonaldTrump is a petty small & weak man.
2019-05-29, Barr lied. There is obstruction. Barr gave cover for the Pres and Republicans when he gave his initial press conference. Mueller wrote to Barr TWICE telling him in-effect that he was not being truthful.
2019-05-29, Let me be CLEAR: in this nation when a court doesn't find you guilty you're found INNOCENT! @realDonaldTrump was exonerated and Dems need to move on!
2019-05-29, Waterboy. We're going 2 impeach ur boy Donnie! ImpeachDonaldTrump
2019-05-29, I am one of your constituents. You bring shame to the people of NC with your refusal to do your job. ReadTheMuellerReport DoYourJob
2019-05-29, No...you're found not guilty  Einstein. It means not enough jurors voted quilty . Was OJ Simpson innocent of killing two people?
2019-05-29, A tarp was hung over the ship's name ahead of the president's trip according to photos reviewed by the Journal and sailors were directed to remove any coverings from the ship that bore its name. Quote TweetRebecca Ballhaus@rebeccaballhaus · May 29 2019NEW: The White House wanted the USS John McCain out of sight  for Trump's visit to Japan. A tarp was hung over the ship's name ahead of the trip and sailors who wear caps bearing the ship's name were given the day off for Trump's visit. w/@gluboldhttps://wsj.com/articles/white-house-wanted-uss-john-mccain-out-of-sight-during-trump-japan-visit-11559173470?emailToken=ca887c08f025f5a5b7a01dbde32c838etBzq0FwbTXJrUQ8MUigaUjoAwWzGVOHT66U4wF7JggEVN49VMPJcywDwL4QIC90yIeTde53bioBxoijKFGMKce+lggzjkFmquqfBI+eoiwkN6qJGKPyIRwCj2ZtjqkkRe2VMQFp9bRWUdJs0k7z4QA%3D%3D&reflink=article_imessage_share 
2019-05-29, What a petty little man @realDonaldTrump is. Even with the biggest job in the world he remains small. WednesdayWisdom
2019-05-29, TRUMP2020 also knew there was no collusionSo he knew the hunt for collusion was a waste of timeThere is no crime called Obstruction of Time Wasting 
2019-05-29, You're doubling down and squirming out of your tweet simultaneously.  People voted for you?
2019-05-29, Idiotic. Trump has not been to court. Charges weren't filed because current DOJ policy says a sitting President can't be indicted. Failure to indict in such circumstances says NOTHING  about the quality of the evidence of wrongdoing or likelihood of securing a conviction.
2019-05-29, Kinda like not being Woke...
2019-05-29, For fucks sake.   Never talk about disrespecting the troops again GOP if you don't admonish @realDonaldTrump for this immature and callous behavior.Quote TweetRebecca Ballhaus@rebeccaballhaus · May 29 2019NEW: The White House wanted the USS John McCain out of sight  for Trump's visit to Japan. A tarp was hung over the ship's name ahead of the trip and sailors who wear caps bearing the ship's name were given the day off for Trump's visit. w/@gluboldhttps://wsj.com/articles/white-house-wanted-uss-john-mccain-out-of-sight-during-trump-japan-visit-11559173470?emailToken=ca887c08f025f5a5b7a01dbde32c838etBzq0FwbTXJrUQ8MUigaUjoAwWzGVOHT66U4wF7JggEVN49VMPJcywDwL4QIC90yIeTde53bioBxoijKFGMKce+lggzjkFmquqfBI+eoiwkN6qJGKPyIRwCj2ZtjqkkRe2VMQFp9bRWUdJs0k7z4QA%3D%3D&reflink=article_imessage_share 
2019-05-29, Respectfully when? Every day the House waits to start an impeachment inquiry/impeachment is another day Trump destroys more of our democracy. We can't wait any longer!
2019-05-29, READ THE REPORT!!!
2019-05-29, Maybe I should run for the Senate. I say moronic things too.
2019-05-29, Your cowardice is showing.
2019-05-29, fake!  You are a liar.
2019-05-29, Who the heck is this lunatic?
2019-05-29, He is an old out touch DC "traditionalist" Republican who is a puppet to Trump. He has convinced himself that he is getting trumps approval and doing good for himself morally.  but in reality he is a useful tool to him and Trump knows it.
2019-05-29, We are ready to support this effort.  Time to put differences aside and act on behalf of American people to modernize nation's infrastructure.InfrastructureNow @USChamber @ReBuildUSANow @realDonaldTrump @SpeakerPelosiQuote TweetSteven Dennis@StevenTDennis · May 29 2019*PELOSI SAYS SHE STILL THINKS TRUMP WANTS TO DO INFRASTRUCTURE
2019-05-29, No crimes? Didn't Mueller just say that if there were no crimes he would have said so?  Do you really think that Americans are that stupid? ImpeachDonaldTrumpNOW
2019-05-29, Tell that to the 5 black men who were exonerated by DNA and your orange tainted clown kept calling for their deaths. Sit down w/ your disgusting self
2019-05-29, ONE THOUSAND (1000) prosecutors found enough evidence of obstruction in the MuellerReport that they would move forward with an indictment.  You're the odd man out.
2019-05-29, The White House wanted the U.S. Navy to move "out of sight" a warship named for the late Sen. John McCain before Trump's visit to Japan last weekWhite House Wanted USS John McCain  Out of Sight' During Trump Japan VisitThe White House wanted the Navy to move a warship named for the late Sen. John McCain a frequent target of President Trump's ire and his father and grandfather ahead of the president's visit to Japan.wsj.com
2019-05-29, Could @realdonaldtrump be more insecure? someone needs to find his blanky and let him take a nap......for the next year and half
2019-05-29, No one is above the law unless they're Democrats.  If you're Republican you don't even need to break laws to get harrassed
2019-05-29, That's not what Mueller said.  He says his report speaks for itself.  The MuellerReport laid out a a clear path for the Congress to impeach @realDonaldTrump for Obstruction of Justice.
2019-05-29, There will never be a battleship named after @realDonaldTrump
2019-05-29, Can't wait to see how much you'll be laughing when the impeachment hearings begin.
2019-05-29, What? It was Russia??? Hey @realDonaldTrump what happened to the 400-pound hacker in his bed? Please explain.
2019-05-29, Is your law degree from Trump University?
2019-05-29, According to @realDonaldTrump Napolitano wanted a seat on the Supreme Court & a pardon for a friend and Trump refused both. So he's just a bitter nasty vengeful person spewing as much poison as he can muster. Who listens?
2019-05-29, Can't. Indict. A. Sitting. President. That's. Not. Total. Exoneration.  Understand this Thom? Seems simple to me but I'm not an easily bamboozled sycophant.
2019-05-29, Now would be a good time.
2019-05-29, The head of the FBI gets the report also. He got the original OIG report that said that their was systemic corruption in his agency. Wray blew it. Instead  he talked about giving agents training.  The
2019-05-29, Mueller: "If we had confidence the president clearly did not commit a crime we would have said so."In other words Kayleigh and Donnie you're obviously lying again.KookieKayleigh PatheticPOTUS
2019-05-29, have a seat you racist 70006
2019-05-29, Mueller: "If we had confidence the president clearly did not commit a crime we would have said so."In other words Sarah and Donnie you're obviously lying again.SarahSlanders PatheticPOTUS
2019-05-30, Could it be that @realDonaldTrump is keeping his promise that Mexico WILL pay for the Wall?"Trump announces tariffs on Mexico over immigration"Trump announces tariffs on Mexico over immigration'President Trump on Thursday announced new tariffs on Mexico in an effort to pressure the country to halt the flow of migrants from Central America a dramatic escalation of his hard-line borderthehill.com
2019-05-30, John McCain voted on that same bill. He came from his death bed to do that.
2019-05-30, If you're referring to manufacturing it provides domestic manufacturers with a monopoly thus allowing them to increase their prices inline with the tariff. It reduces competition and you pay more for lower quality.
2019-05-30, YOU ARE THE MAN!!!  Every move you make you remind me of how proud I am to be a Canadian! IAmCanadian LunaticPresident
2019-05-30, He said they were going to pay for it! BuildTheWall MAGA 
2019-05-30, You'll have to impeach him to uh see what is in the charges . -Nancy Pelosi
2019-05-30, If the fake news media are moving their lips they're lying.  They never miss a chance to distort and invent ugly and divisive stories about our beloved President Trump!TRUMP2020
2019-05-30, The White House confirmed this story earlier today.
2019-05-30, Avocado toast is going to get VERY expensive.
2019-05-30, AbuserInChief says what now?
2019-05-30, You're lame
2019-05-30, US consumers will pay 5% more.  Thanks Mr. President.
2019-05-30, We desperately need to pray for him. He is a man sent by God and he needs our prayer support as he faces these men and women who are driven by anger and bitterness. That opposition has an end. The hunter will be hunted.
2019-05-30, Seriously Trump was sent by god I'd say sent by the devil.  Wish u religious fanatics would refrain from saying God sent Trump it's one of the most ignorant statements made. Better yet Maybe pray for World Peace.
2019-05-30, Should be 50% but it's better than nothing.
2019-05-30, .@CNN is still running the story as if it's real news.  What have they got to lose?  They are the biggest joke in all of television!
2019-05-30, CNN is running it because they have pictures emails and quotes from the Navy.  It's called truth.
2019-05-30, Trump wipes out the farmers with his Chinese tariffs. And Russia has now taken over the market formally held by American farmers.Trump's Chinese tariffs increase the price of goods at Wallmart by 25%. And Trump now takes aim Mexico. And food prices will rise.
2019-05-30, But that has not happened. The importer has to eat the cost because now he has growing domestic competition.
2019-05-30, Yes everyone in America is planting full grown fruitful lime and avocado trees as we speak.  No problemo.
2019-05-30, Good move @realDonaldTrump ! Time for Mexico to become part of the solution or pay the price.Quote TweetThe Associated Press@AP · May 30 2019BREAKING: President Trump announces new 5% tariff on Mexican goods to pressure country to halt flow of migrants.
2019-05-30, Dear Democratic Presidential candidates: I'm waiting for any of you (or all of you) to SWEAR that if you're elected President YOU WILL NOT PARDON @realDonaldTrump OR ANY OF HIS FAMILY MEMBERS. Who's first?
2019-05-30, Yeah must be a fox news study.
2019-05-30, I assume this is a typo
2019-05-30, BREAKING: President Trump tweets that the US will impose a 5% tariff June 10 on "all goods" coming into the US from Mexico until migrants are stopped from entering the US illegally through Mexico.
2019-05-30, @realDonaldTrump I know you are a one trick pony but tariffs are not the answer to every issue! They hurt American families who have to pay more goods!
2019-05-30, @VP was in Canada today literally talking about how the US was excited to ratify NAFTA2.0.  Is he even back on US soil yet or did he find out in the air that you just made him a fool again.Watch "Pence in Canada to build momentum for trade deal"
2019-05-30, Not true eh? LMAO. Keep dreaming 
2019-05-28, John ran on this platform and he won with almost 70% of the vote  I believe that is voting based on his constituents.  Does that need to be explained further?
2019-05-30, No need to explain got it...a fool for foolish constituents.
2019-05-30, The greatest problem of Presidents who lack diplomacy skills hard working people in the US are hurt the most.
2019-05-30, Just another tax on American consumers making it harder to make ends meet for all except top 1% who received the harmful tax cut by you & GOP!
2019-05-30, Thank you Mr. Trump! We much happy to pay this new TrumpTax! I like!
2019-05-29, I will never forget bowling green.
2019-05-30, That picture of all the Truth laying crumpling and bleeding on the ground is seared into my mind forever. BowlingGreenMassacre.
2019-05-29, Trump University doesn't have valedictorians.  They have Vulgarians.
2019-05-30, Trump U. has mostly plaintiffs:
2019-05-30, Love this Dilley
2019-05-30, Trump could have easily passed a major infrastructure plan and immigration reform if he wasn't such a clown. The trade wars are entirely due to his own stupidity. There was no need to blow up TPP or the Iran Deal. This is why stupid ppl shouldn't be elected.
2019-05-30, this is gonna be devastating to *checks notes* chevrolet.
2019-05-30, JUST IN: Trump announces tariffs on Mexico over flow of immigration http://hill.cm/5I7M9Ci
2019-05-30, @realDonaldTrump  is the worst thing that ever happened to small business. My Tequila company just got hit by his stupid tariffs. Thank him next time you pay more at a bar or grocery store.TrumpTax @CalaveraTeq
2019-05-31, Someone who cares about & respects LGBTQ people has hacked your Trump Twitter. I nominate this person to do an upgrade on the electronics of your brain so that our country may be guided by someone who acknowledges TransRightsAreHumanRights in military in housing everywhere.
2019-05-31, That's just means we have to share and spread it all over Twitter
2019-05-31, Dude have you met the Republican party?
2019-05-31, I'll pray for em see 
2019-05-31, Here's an idea for a compromise. 1-The Dems agree to drop all RussiaGate related investigations. IF they do 2-AGBarr agrees to stop his probe of the counterintelligence operation that targeted @realDonaldTrump Then we all go forward together and let the best man/woman win
2019-05-31, So we should just let Russia have at us again right dickweed go back to what ever rock you crawled out of Trumpian Geraldo
2019-05-31, you are actively pushing for legislation that would make life more difficult for the LGBT community. this is just more gaslighting from a loser that knows the con is over
2019-05-31, I hope the end is near
2019-05-31, Thanks for the price increase. Another of your Muellerreportdeflections
2019-05-31, I pray for his moving to the afterlife as soon as possible.
2019-05-31, Oh hell no! We want JUSTICE!
2019-05-31, Sgt Admittedly she says shes "THE CLOWN" I asked her last week if she was a clown. Blocked her last week. She likes to make innapropriate coments nothing of value in that.
2019-05-31, Yay! We are excited president Trump! You are a great president!
2019-05-31, ISN'T THE INTERNET CALLED THE CLOUD? 
2019-05-31, It's called greed.
2019-05-31, they are eye rolling your whataboutism
2019-05-31, I'm deeply disappointed in President Trump celebrating gay pride this month. For the first 2 years he broke the trend but unfortunately has gone in the wrong direction this time. I urge him to reconsider. @realDonaldTrump
2019-05-31, It's about those votes not about the biblical principles.
2019-05-30, Why is he talking about himself in the third person?
2019-05-31, IKR the narcissist drives me crazy when he does that 
2019-05-31, I didn't write this.
2019-05-31, @thehillTrump's Defense Dept has gone an entire year without an on-camera briefing from top officials as threat of conflict with Iran grows http://hill.cm/vl3JsIG
2019-05-31, Waiting for the @DNC to reimburse the @TheJusticeDept the $40000000 spent by Mueller
2019-05-31, Only as long as Trump reimburses American taxpayers for the hundred million dollars he's stolen from us golfing every weekend.
2019-05-31, Attn Queers: Our oppressor is reminding us we aren't getting stoned in the streets so we should stop complaining about a little discrimination.Fuck Right Off @realDonaldTrump https://twitter.com/realDonaldTrump/status/1134538166919204865?s=20 This Tweet is unavailable.
2019-05-31, Gosh Craig you're being so ungrateful & picky!  Don't you know that you aren't supposed to literally interpret your Constitutional guarantee to equal rights as actual equal rights?
2019-05-31, Extortion is the headline. And no.
2019-05-31, Dear god I'm legit gonna hurl if you really wanna celebrate LGBTQ pride month you can start by not seemingly doing everything in your power to make life harder for LGBTQ people
2019-05-30, I want to remind everyone of the importance of praying for @POTUS @realDonaldTrump this Sun. June 2. We need to pray for him as he carries out his duties that God will give him wisdom in every decision he makes & protect him from his enemies who would like to see him fall. 1/3
2019-05-31, You're a sickening POS. Gawd called me and she said you not only don't speak for her she's about to send you to hell.
2019-05-31, No one sent for you Mary.
2019-05-31, I also will take Maddow's intelligent and fair journalism ... or as some so-called followers of Trump and Christ ) yet childish slur slingers) call it "jouranlism." 
2019-05-31, Did they at least get Swalwell on to talk about his plan to solve this? Or did they completely just waste a valuable hour of their own airtime?
2019-05-31, Idk.   Chris Matthew just asked why this happens in our country and not Japan for example.   He just mentioned Gunsmoke.   I cant.
2019-05-31, Nice of you to suddenly care while trolling for votes. Later you would turn on them like a junkyard dog and they know it. Have you checked with those "fine" Nazi friends of yours on this?
2019-05-31, trump is a monster
2019-05-31, Right! To call him a human would be a gross exaggeration.
2019-05-31, any QAnon guests?
2019-05-31, Like he has any idea what it means to be human!
2019-05-31, Also do you mean Amway or OMWI?If you're not sure what that is don't ask @SecretaryCarson. He should know but I don't think he's learned yet.
2019-05-31, Says a lot about the guy when he chooses a stadium with the name of a pyramid scheme to announce his run...
2019-05-31, All for one and one for all    Our Power Team MAGA MEGA has 1182 members.  If you want to integrate our list simply follow us. Follow All. It is free @realDonaldTrump @POTUS  MAGA TrumpImage by @OUTLIER122  I Follow Back   
2019-05-31, Erm....what?
2019-05-31, Will Kilimnik and Deripaska be there?
2019-05-31, There is NO BASIS to impeach @realDonaldTrump AND there is NO PUBLIC SUPPORT for it. Rep. Nadler is backing down. Impeachment by the House against an unimpeachable President would be a disaster for the Dem Party from which it would never recover.
2019-06-02, If you are vaguely interested in the ongoing suffering in Syria please follow our account 
2019-06-02, Watch my interview on Fox & Friends  this morning as I explain why millions of Christians are praying today for President @realDonaldTrump.
2019-06-02, Did you have a day of prayer for president Obama?  A man who was a faithful husband loving father who never paid  porn stars for sex while married to wife 3?
2019-06-02, Aww Mel it is stunning how f'd up your thinking is. Maga girl wears the hat too tight
2019-06-02, ENOUGH IS ENOUGHThe Dem obstruction and fake collusion story is a direct attack on our countryTHIS IS A DEEP STATE COOThe fake news media must be stopped!!!  Lincoln jailed the journalists and you're a much greater president!!  Lock them up!!!
2019-06-02, Haha Coo ... it doesn't get any more transparent than that!
2019-06-02, Go back to your kids meal of a double cheese burger and Diet Coke with a toy. Omg the toy is a replica of the Destroyer John McCain! Next up twitter rant followed by a diaper change carried out by Pence and Pompeo
2019-06-02, If you had just listened the State Department and Department of Defense would have told you it would eventually happen because to the policies you chose to implement but you had to listen to Putin.
2019-06-02, "Hearing word"? Did you get a freaking telegram?
2019-06-02, Yes not one fact that you claim has poured in. Good luck in London man that's going to humiliate you.
2019-06-02, He lost his doctor due to Obamacare
2019-06-02, 41% calling for impeachment.
2019-06-02, Eight months ago today Jamal Khashoggi entered the Saudi consulate in Istanbul while his fiancée waited outside. Moments later he was murdered & dismembered by Saudi agents. The Trump admin has missed deadline to assess Crown Prince's role. We will continue to cover this story
2019-06-02, @realDonaldTrump  @senatemajldr  @GOPLeader  @SenateGOP  @HouseGOP  What are you going to do about this?  What has happened to the GOP?  SAD!
2019-06-02, I deleted my satirical tweet announcing Trump is awarding the Presidential Medal of Freedom to John Schnatter former Papa John CEO. I don't like to delete tweets but this one was taken as truth by many people. I seldom do satire this extreme. I apologize for the inconvenience.
2019-06-02, When jokes are taken seriously we've entered a scary place
2019-06-02, God Bless our President....our VPThere staff .....And FatherBless our country once more....in Jesus name.....
2019-06-02, So what are you going to do when FBI agents are arrested. The one that I want to see ARRESTED IS SALLY YATES. She is one dirty cop.What are you going to do when Lerner Lynch Holder Lisa P Jackson Obama's EPA had a private server her alias was Richard Windsor. Corruption.
2019-06-02, Chief - just the great economy and all your promises kept are 100% why you will win again in 2020! cc @DonaldJTrumpJr @parscale @TomFitton @JudicialWatch @JudgeJeanine @seanhannity @Jim_Jordan @SaraCarterDC @replouiegohmert 
2019-06-02, Sharyl  I hope you get justice!
2019-06-02, Keep spinning your lies only work on your cult not the majority of Americans. I think the greatest witch hunt in America occurred in Salem
2019-06-02, I don't and I know about 100 others that don't love him.  TrumpIsACriminal ImpeachmentHearingsNow
2019-06-02, 76% of Democrats now want you impeached. You are going to be impeached. And then there'll be a Senate trial. And people will testify. And devastating highly incriminating evidence will be made public on TV every day. And you'll be convicted as panicked Repubs will abandon you..
2019-06-02, Please remember this tweet when @realDonaldTrump is elected to his second term as @POTUS. Impeachment is nothing more than the Dems attempt at a coup d'etet.
2019-06-02, Thank you Mr. Prez.  You saved Idlib once please save it again.
2019-06-02, Who wrote this?
2019-06-02, He doesn't have the attention span to listen to it. It would need to be the Reader's Digest condensed version.
2019-06-02, More like Cliffs Notes
2019-06-02, Have we ever had a more inarticulate President in the history of our country?Standing in a place of honor with a flag draped balcony to remind us of one of the darkest & tragic moments in American history our President looks up & says"That says it allhistory at it's highest"?
2019-06-02, We will repeat those words until the Dems finally get it.NO COLLUSION!NO OBSTRUCTION!
2019-06-02, LOL repeating them doesn't make them true....although that is the trump theory keep repeating a lie and it will eventually become true
2019-06-02, TRUMP TWEET WARNING:Information in a Trump tweet are rarely related to actual facts & should be deemed to reflect an untruthful interpretation of reality. Continue reading cautiously with extreme skepticism DerangedDonald is lying due to guilty conscience ImpeachTrumpNOW
2019-06-02, I know this is confusing for you but don't worry. You'll only be impeached for the many crimes you've committed.
2019-06-02, Iranians have Constitution1906 for which one American is a hero & quite admired & honored by Iranians to have fought during Iran Constitutional Revolution with which all USA presidents worked until 1979USA has Never recognized Islamic Republic constitution OutlawRegime
2019-06-02,  They have POTUS's back.
2019-06-02, JUST IN: The President of the United States believes that a problem that has persisted for decades could be solved "in one day if they [Mexico] so desired." It is unclear why Mexico does not believe as the president does that every complex problem has a simple solution.
2019-06-02, .@SecAzar: But the Trump administration isn't offering up just talk   we're delivering results. In December for the first time in 46 years the official government measure of inflation in drug prices actually dropped for all of 2018.How President Trump is delivering results on drug pricesAmericans have heard politicians talk about high drug prices for years. It's one of the main problems in health care that both President Donald Trump and I as his health secretary have talked about...kansascity.com
2019-06-02, If the @GOP wasn't total shit.If @RealDonaldTrump wasn't the most corrupt ignorant POTUS in US History ...You all wouldn't have to lie to the gullible American Peasantry for votes.
2019-06-03, Omen meets the Exorcist TrumpUKVisittweet of the day below from @ClaraJeffery
2019-06-03, Pussy grabber pussy grabberWhere have you been?I've been to LondonTo grab the Queen's@realDonaldTrump ClownInLondonTrumpsAnInternationalDisgrace
2019-06-03, No one was there. Pathetic LIAR @POTUS 
2019-06-03, Someone should have told @realDonaldTrump that if one is invited to give the toast at a Buckingham Palace state banquet then clinking glasses with Queen Elizabeth II is simply not the done thing. And certainly don't touch her.Queen a good sport as Trump breaches etiquette   twiceLONDON   As gaffes go it was minor. But someone should have told President Trump that if one is invited to give the toast at a Buckingham Palace state banquet then clinking glasses with Queen...washingtonexaminer.com
2019-06-03, Not like he gave her majesty an iPod with his speeches on it so there is that...https://washingtonexaminer.com/president-obamas-biggest-british-gaffes 
2019-06-03, .@realDonaldTrump your latest show of pure Trumpian class and Hypocrisy is calling Markle nasty ON TAPE and then denying it (what is this? Lie11439?) DeleteYourAccount WeWillDeleteYourPresidency TheResistanceRises
2019-06-03, Pleased to see the House has finally passed a disaster relief bill that includes assistance for Nebraska. It now heads to @realdonaldtrump's desk to become law. This is an important step that will help our state rebuild recover and move forward. NebraskaStrong
2019-06-03, Hey twitter fam - I hit a tree root with my mower and bent the deck.  So I removed the deck straightened it out with a post maul and a grinder and replaced it.....I'm bragging because this is the first riding mower I've ever owned and i figured it all out.
2019-06-03, Hey @CNN looks like London wants Trump! Maybe @realDonaldTrump should do a rally right now and once again prove MSM wrong!!From Happy Harry
2019-06-03, Tommy Robinson speaking? Hell yes!MAGA2020
2019-06-03, Hi @realDonaldTrump. Just so you know you're wildly unpopular here in Britain. SAD! People REALLY don't like you (though they love @BarackObama). Hope you like seeing your FAILING approval numbers projected onto the Tower of London. TrumpUKvisit
2019-06-03, That says more about the UK problem why your country is in the shape it is.. Obama was the most naïve and weak President this country has ever had with zero positive impact.. bye felicia
2019-06-03, I bet President Trump won't sleep tonight
2019-06-03, Proud to vote tonight for $19 billion in much needed DisasterRelief for communities across the country struggling to rebuild from recent storms and flooding. With @realDonaldTrump's signature Washington will finally deliver the resources promised to Florida over six months ago.
2019-06-03, I gave Mr. Trump the benefit of the doubt hoping he was good for America but the last month of his tenure as POTUS he has alienated the world tech stocks and had turned the market into a bear market. He will not have my vote next year.
2019-06-03, THE UK HATES DON THE CON TRUMP...THEY HAVE TO BE NICE TO HIM...TRUMP DOESNT KNOW THE DIFFERENCE. Ha! Ha!
2019-06-03, The Trump protest is scheduled for tomorrow. I'm an American and even I know that much. 
2019-06-03, Cut her some slack. She only watches Fox News...
2019-06-03, Lol people that have tried to cover and being friends with the president are now in prison so I think he is good with the latter
2019-06-03, To actual Britons:David Wohl is American and a Trump chill in other words: he doesn't have a clue about what anyone else loves.
2019-06-03, I believe Trump tower and every Trump property should be boycotted then they will be forced to make big changes and stop taking bribes in order to get the US to do favors for their countries! It's a crime and a false picture of the USA. Sad!
2019-06-03, By the way we should all leave each other reviews and subscribe! Gotta support each other!
2019-06-03, @realDonaldTrump you and George Nader are scumbags!!!! I bet you dont tweet about that nasty shit!!!! I would have strangled him!! The @GOP doesnt mind at all!!! Right @LindseyGrahamSC what of he was a democrat!! Sicko!!!
2019-06-03, Here's the deal: @senatemajldr McConnell is never ever going to stand up to @realDonaldTrump. He and his family benefit from their access to and through him. So let's just DitchMitch in 2020.Quote TweetEric Lipton@EricLiptonNYT · Jun 2 2019JUST POSTED: State Department staff in Beijing was alarmed: a TRUMP cabinet member was headed to China & planning meetings with Chinese officials that involved her family-which has hundreds of millions of $ in business interests in China. READ THE STORY https://nytimes.com/2019/06/02/us/politics/elaine-chao-china.html Show this thread
2019-06-03, Mitch doesn't care a lick about Trump he's just fine with the destruction & damage trump does so long as he can achieve his own agenda of protecting power & plutocracy! Mitch McConnell is as corrupt as they come!
2019-06-03, The politicians in Puerto Rico are criminals hopefully someone responsible gets the money
2019-06-03, You fell asleep during the Queen's speech?! HAHAHAHA! What's the matter low energy trump? Working more than 1 hour a day getting to you.
2019-06-03, He also needs a golf cart to get from place to place at a walkable global summit.
2019-06-03, stoped You should have gone to public school.
2019-06-03, He's rewriting history daily. It's really quite amazing.
2019-06-03, Sadly 50% of americans will believe Trump's lies over truth.. yet again! He just has to call it fakenews and his fans will say the photo was taken on a rainy Sunday in January or something
2019-06-03, Very Presidential. Stay Classy
2019-06-03, Current: Partly cloudy with scattered tweets; 73% chance Donald Trump wrote this himself.Tweet Forecast: Big Dem scam and excuse for losing the election Russia RussiaRussia. Despite this I have changed my position on Hillary Clinton were President. Not one.
2019-06-03, Fuck you LindaFairstein Fuck you ElizabethLederer And most importantly fuck you @realDonaldTrump WhenTheySeeUs
2019-06-03, but there were good people on both sides.
2019-06-03, You made an infrastructure promise to LA: "If we win this election we're giving you a brand new I-10 bridge. We're gonna have it all set ready to go Day One right after the election.  Like the 10% tax cut you promised to the working class right before the '18 midterms?
2019-06-03, I live in Los Angeles and I could give a  if NOTHING is given to this shithole that is now California and LA. Democrats created the human filth in which I must travel during the workweek. They can keep it.
2019-06-04, .@GovBrewer: President @realDonaldTrump's new tariffs on Mexico are a win-win for the United States.Tariffs on Mexico are win as Trump goes it alone to solve borderAmericans will experience some economic benefits to offset the enormous costs of illegal immigration.thehill.com
2019-06-04, Let's see.  I expect it to work out as well as the government shutdown.
2019-06-04, When you act like that you act like Donald Trump'An elderly supporter of the US president is pushed to the ground during anti-Trump protests in London https://itv.com/news/2019-06-04/donald-trump-state-visit-protests-baby-blimp-returns-trafalgar-square-parliament-square-jeremy-corbyn-speech/ 
2019-06-04, Oh really? Kindly link a video of @realDonaldTrump throwing a senior citizen to the ground.
2019-06-04, Hey Lou these rhino coward senators need to be primaried and President Trump needs to encourage it and throw his support behind them. Especially McConnell and his little coup you showed on the screen. They forget how they road the coattails of this President
2019-06-04, Lots of angry protests going on in London against the corrupt @realDonaldTrump. Raise your hand if you LOVE the people of The United Kingdom.
2019-06-04, The British get it. Too bad we don't.I'm a British Lawmaker. Here's Why I'm Protesting Trump's Visit to the U.K.The American president has slandered our country at its most vulnerable momentstime.com
2019-06-04, However that isn't how it was reported which yet again shows how the main TV channels are losing all respect. They really can't see how bad it looks for them.
2019-06-04, The pathological liar says there are no protests!
2019-06-04, Trump: Where are the protests? I don't see any protests. I did see a small protest today when I came very small. So a lot of it is fake news I hate to say. The only fake news is you @realDonaldTrump. The TrumpProtest was not small. It was HUGE!From Steve Sedgwick
2019-06-04, More people protesting in another country than attended his inauguration.
2019-06-04, You can donate to MaxineWatersForCongress directly from their website:
2019-06-04, Yesterday @realDonaldTrump tweeted "haven't seen any protesters yet but I'm sure the fake news will work hard to find some."ImpeachmentInquiryNow0:592.7M viewsFrom Terrence Daniels (CaptainPlanet)
2019-06-04, Looks like they want have to work TOO hard to find them. That's got be triple his inauguration crowd .
2019-06-04, Here's a robot depicting Trump on a toilet using a smartphone in London's Trafalgar Square. Trump's an international laughingstock TrumpProtestFrom ABC News
2019-06-04, @realDonaldTrump Perfectly captured! DERANGEDDONALD UNINDICTEDDONALD GUILTY
2019-06-04, I'm gonna miss him  - Raoul Duke
2019-06-04, President @realdonaldtrump and @FLOTUS welcome The Prince of Wales and The Duchess of Cornwall as they arrive at Winfield House for the return banquet. USStateVisit 
2019-06-04, What is the 1 democrat issue that democrats are building their 2020 platform? Hating Trump will not win them an election.
2019-06-04, Wrong! Its a bullying tactic Its another tax on the American people. I'm so done with Trump his cronies and the gop. Vote blue no matter who 2020! Dump Trump and the gop
2019-06-04, .Hi @SenateGOP. For those of you who are not backing @realDonaldTrump...get it together and get behind @POTUS or GET OUT! SecureTheBorder SupportPOTUS @senatemajldr @SenJoniErnst @senrobportman @SenRonJohnson @SenJohnThune
