User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
sillymom,@kimmybeaa,2019-06-27T23:58:52.000Z,"she is soooo impressive. I was saying earlier, we are in great shape thus far. We had a deep wealth of great talent. I made my own little score card last night. Was pleasantly surprised by Inslee. It's nice to see everyone and get a feel for their vibe.she is soooo impressive. I was saying earlier, we are in great shape thus far. We had a deep wealth of great talent. I made my own little score card last night. Was pleasantly surprised by Inslee. It's nice to see everyone and get a feel for their vibe.",1,1,3
Kayleigh McEnany,@kayleighmcenany,2019-06-28T23:43:12.000Z,"Paychecks are growing at fastest pace in 10 yrs & 2x as fast for low- & middle-income Americans

Tax cuts have boosted average household income by 2k

Now 
@realDonaldTrump
's deregulation will raise real household incomes by $3,100  per yr after 5-10 yrsù!Trump's regulatory approach will boost incomes by $3,100: White House
President Trump's approach to federal regulations will raise real incomes annually by $3,100 per household after five to 10 years, the White House Council of Economic Advisers (CEA) estimated
thehill.com",235,590,1.9K
Mr. America,@RealUSAPatriot2,2019-06-28T23:57:18.000Z,Tweet lies all you want but the 99% can tell if our paychecks went up. They didnt. You cant gaslight us re our own bank accounts.,,1,1
John McLaughlin,@je_mclaughlin,2019-06-28T23:59:37.000Z,In service of the biggest bald-faced liar in our history.... shameful from a shameless man.In service of the biggest bald-faced liar in our history.... shameful from a shameless man.,,1,2
Kayleigh McEnany 45 Archived,@PressSec45,2019-06-28T14:44:53.000Z,"Today I'll walk out the gates of the White House for the last time as Press Secretary with my head held high. It's been the honor and privilege of a lifetime to work with President 
@realDonaldTrump
 and his amazing team the last three and a half years. You're the best...Thank you!",42K,19.5K,98.7K
John McLaughlin,@je_mclaughlin,2019-06-28T23:58:22.000Z,"Lying to the American people, day in and day out. Disinformation Queen.",1,1,5
shctiger70,@tdcking,2019-06-28T23:58:01.000Z,Seems to be the Only way they live and legislate.. DOUBLE Standard!Seems to be the Only way they live and legislate.. DOUBLE Standard!,,1,1
Nichola,@nilaree,2019-06-28T23:56:35.000Z,What the actual heck? Is this the WH official channel for setting meetings??What the actual heck? Is this the WH official channel for setting meetings??,,1,7
Jesse ‚Ñçƒôr√∏√Ø√±,@Jesse_Herron12,2019-06-28T23:58:28.000Z,Scott needs to seek professional help,,1,4
Tom Possley,@possltho,2019-06-28T23:58:40.000Z,"If people had intelligence, you would be at 4.35%. Deplorable.If people had intelligence, you would be at 4.35%. Deplorable.",,,13
Sara A. Carter,@SaraCarterDC,2019-06-28T23:27:55.000Z,"Breaking: Trump Willing to Meet Kim Jong Un at #DMZ This Weekend |Breaking: Trump Willing to Meet Kim Jong Un at DMZ This Weekend - Sara A. Carter
President Donald Trump says he's willing to meet with Kim Jong Un this weekend while he will be visiting South Korea and the fortified Korean Demilitarized Zone (DMZ).
saraacarter.com",128,962,3.5K
Sean@california,Sean@california,2019-06-28T23:55:37.000Z,"Praying for the Lord's mighty blessing and breakthrough on a meeting  with President Xi about historic trade deal agreements with China. 
Also, that He will make a way for Pres 
@realDonaldTrump
 to meet with Chairman Kim for a productive talk on denuclearize in Korean Peninsula.",1,,4
Lorne Clarke,@Lorne1868,2019-06-28T23:54:46.000Z,"Believe me, before Donald Trump leaves office, things are going to get a lot more embarrassing. I am just flabbergasted by the fact that more Americans are not screaming in the streets for Trump's resignation. And the Republican Party support for this guy is unforgivable.Believe me, before Donald Trump leaves office, things are going to get a lot more embarrassing. I am just flabbergasted by the fact that more Americans are not screaming in the streets for Trump's resignation. And the Republican Party support for this guy is unforgivable.",,2,9
Chuck Schumer,@SenSchumer,2019-06-28T19:08:24.000Z,"Just left the Senate floor where I was so proud to preside as we vote on an amendment to our defense bill that would prohibit President 
@realDonaldTrump
 from using any funds to pursue a war in Iran without congressional approval.",1.4K,2.5K,10.9K
Tim,@TimothyAWarrin1,2019-06-28T23:57:14.000Z,You should stop trying to act like your our president and take nutty Nancy to her rehab class,,,
Jann Cannaday,@janncanaday,2019-06-28T23:57:26.000Z,Getting out before Mueller testifies and tells the world you are an admitted liar..? Only smart thing you've ever for yourself..!Getting out before Mueller testifies and tells the world you are an admitted liar..? Only smart thing you've ever for yourself..!,1,,3
MD,@mdean1981,2019-06-28T23:53:33.000Z,Probably the first honest thing you've said in 3.5 years.Probably the first honest thing you've said in 3.5 years.,,,12
David Webb,@davidwebbshow,2019-06-28T14:57:59.000Z,"You've always stood tall and I look forward to your next adventure Sarah. 
@GovMikeHuckabee
 has every right to be a proud Dad.You've always stood tall and I look forward to your next adventure Sarah. 
@GovMikeHuckabee
 has every right to be a proud Dad.",795,194,2K
bokie007,@bokie007,2019-06-28T23:58:15.000Z,"Hmmmmm, the last thing I would be proud of and put in a resume is that I worked for trump, someone who will not be looked at kindly in history. That by itself should make you embarrassed. You claim to be a Christian, well snoukoms, you were in service of the epitome of evil.",,1,2
Jeff Bell,@poisoncarac,2019-06-28T23:58:08.000Z,"YOU did a GREAT job, in a very difficult job. Enjoy your time with your family.YOU did a GREAT job, in a very difficult job. Enjoy your time with your family.",,1,2
gup,@GuptillAnne,2019-06-28T23:55:29.000Z,"The Biggest Liar after the #LiarInChief #SarahSanders 
@gtconway3d
 @GStephanopoulos
 @NewsHour
 @Amy_Siskind
 @sunnyThe Biggest Liar after the #LiarInChief #SarahSanders 
@gtconway3d
 @GStephanopoulos
 @NewsHour
 @Amy_Siskind
 @sunny",,1,4
carrigan mc queen,@kc_ery,2019-06-28T23:58:07.000Z,It will take a lifetime to repair the damage and to get rid of the stench you and the trump administration has caused.It will take a lifetime to repair the damage and to get rid of the stench you and the trump administration has caused.,,,3
Roland Scahill,@rolandscahill,2019-06-28T22:57:05.000Z,What's the word for men who have an unhealthy infatuation with murderous dictators ?What's the word for men who have an unhealthy infatuation with murderous dictators ?,616,302,2.8K
Lorie Meacham,@LorieMeacham,2019-06-28T23:56:37.000Z,Oh I know! I know! Trump!,,,12
Robert Anderson,@RobertAndo3,2019-06-28T23:58:30.000Z,Check the earlobes.Check the earlobes.,,,1
Navpreet Dhadwal,@Nav_Dhadwal,2019-06-28T23:24:04.000Z,Yea that's still 4,8,,336
Bipolar bear,@RogueDemon2099,2019-06-28T23:57:17.000Z,Points.,2,,35
Liz Harrington,@realLizUSA,2019-06-28T18:33:02.000Z,"Keep that head high and keep up the good fight!

You will be dearly missed, but great things still to come!Keep that head high and keep up the good fight!

You will be dearly missed, but great things still to come!",233,72,883
Matt,@primal081,2019-06-28T23:58:13.000Z,Dearly missed by people who like to be spoon fed horse shit.,,,2
Rainbow Fighter,@_rainbowfighter,2019-06-28T23:58:27.000Z,"Stop lying, fake president.Stop lying, fake president.",,,2
bokie007,@bokie007,2019-06-28T23:58:35.000Z,"What are you smoking, Mr. ?What are you smoking, Mr. ?",,1,2
Ryan Knight ‚ò≠,@ProudSocialist,2019-06-28T23:57:20.000Z,"Dear 
@realDonaldTrump
,

When you welcome the Russian government to interfere in our election.

When you side with Vladimir Putin over the U.S. Intelligence Community.

When you obstruct the investigation into Russia's interference multiple times.

It means that you are a TRAITOR.",53,857,2.6K
(((BBEvers))),@BestBBEvers,2019-06-28T23:59:19.000Z,I don't understand why we have to impeach rather than simply charging him with treason!?!,,1,4
Dr. Interracial,@sandyleevincent,2019-06-28T23:57:13.000Z,You are a wonderful President. Thank you for keeping the world safe.You are a wonderful President. Thank you for keeping the world safe.,,,1
Dr. Jeffrey Guterman,@JeffreyGuterman,2019-06-28T22:54:20.000Z,I was blocked and unblocked by TrumpI was blocked and unblocked by Trump,177,62,823
RON JOSEPH,@RonJoseph717,2019-06-28T23:57:56.000Z,I thought he wasn't allowed to do that anymore?,,,14
RuthieRedSox,@RuthieRedSox,2019-06-28T21:11:53.000Z,"The BEST single mom I know is my friend Britt. @writemombritt She has a heart of GOLD. Works hard taking care of veterans in Maine and raising her sweet, little git.The BEST single mom I know is my friend Britt. @writemombritt She has a heart of GOLD. Works hard taking care of veterans in Maine and raising her sweet, little git.",14,14,28
President Dr.Jillian(MAGA Bean),@Jillibean557,2019-06-28T23:55:57.000Z,"Britt is a wonderful mother, and all around human being! In addition to that she supports 
@realDonaldTrump
  loves our country and supports our Vets! #VoteBritt",,2,4
H. Perry Horton,@hperryhorton,2019-06-28T23:55:57.000Z,"What, are you blowing every ruthless dictator this weekend?What, are you blowing every ruthless dictator this weekend?",,,4
Wayne A Schneider,@WayneASchneider,2019-06-28T23:59:58.000Z,Rasmussen doesn't count.Rasmussen doesn't count.,1,1,3
"Trudy G Oliver, PhD",@TGOliver2,2019-06-28T23:56:19.000Z,"Please 
@realDonaldTrump
, dare 
@mPinoe
 to get the job done again!!!! Hahahahahahahaha! Now there's someone qualified to do the job. Way to go #USAwomenssoccer #EqualPay",,1,5
Mystery Solvent,@MysterySolvent,2019-06-29T22:49:40.000Z,"What is Christine Lagarde
thinking?",333,105,324
MagicMark,@MagicMark9,2019-06-29T23:56:24.000Z,"why is this fake shoe salesperson standing next to me She is barely qualified to hire a nanny 
@IvankaTrump
 #TrustFundTreason #TraitorTot #ChildrenOfTheCon 
@realDonaldTrump
 #VoteBlueToEndThisNightmare",3,6,17
Tomi Lahren,@TomiLahren,2019-06-28T17:31:45.000Z,"Why do these former presidents hate 
@realDonaldTrump
 ? JEALOUSY!

Jimmy Carter, you're the biggest do-nothing president in history, sit down.",17.5K,5.2K,22.3K
"Build Bridges Not Walls
#Love",@AUMichaelBrown,2019-06-29T23:50:28.000Z,"Jealous of what exactly? Trump does not even have one single redeeming quality about himself. You are as delusional as he is!
#DerangedDonald 
#LiarInChief",1,3,15
GOP,@GOP,2019-06-29T23:11:00.000Z,".
@realDonaldTrump
 has taken unprecedented steps to stop the border crisis.
 
In stark contrast, voters heard a radical immigration agenda from Dems on the debate stage -- including decriminalizing border crossings & giving taxpayer-funded health care to illegal immigrants.",842,431,1.1K
copper dog,@copperdogsd1,2019-06-29T23:56:02.000Z,Seriously? You owned the House and The Senate and did nothing. Save the outrage.,1,,5
Dana Risley,@DanaRisley,2019-06-29T23:50:21.000Z,You have done us all a disservice,1,,24
Rod Jones,@Roadwalt,2019-06-29T23:59:43.000Z,"Maybe it's because he is dragging this great nation that all of them served through the mud of incivility, racism and corruption. SADMaybe it's because he is dragging this great nation that all of them served through the mud of incivility, racism and corruption. SAD",,1,9
Julien D,@sirawesomelyodd,2019-06-29T23:48:58.000Z,"Except for the law of course. Even if he does win in 2020, he'll be out in 2024.Except for the law of course. Even if he does win in 2020, he'll be out in 2024.",1,,16
Busted Flush,@Mikebattuello,2019-06-29T23:57:50.000Z,Caved on Huawei ... out negotiated yet again.Caved on Huawei ... out negotiated yet again.,,,7
Richard W. Painter,@RWPUSA,2019-06-29T23:54:46.000Z,"These are the domestic emoluments. We (taxpayers) pay those.
The Saudis and many other governments pay the foreign emoluments.
All are unconstitutional, but the Constitution means nothing if Congress won't impeach 
@realDonaldTrump
.

https://nbcnews.com/news/all/trump-hotel-washington-charged-secret-service-200-000-president-s-n1022641¶ via 
@nbcnewsD.C. Trump hotel charged Secret Service $200,000 between 2016 and 2018
The hotel five blocks from the White House has been used by Trump and his supporters for events that require the agency's protection.
nbcnews.com",62,1K,2.2K
Ray Suarez,@RaySuarezNews,2019-06-29T23:57:56.000Z,But...but...he's not taking a salary!,5,3,22
Lionel,@LionelMedia,2019-06-29T23:58:11.000Z,"Pathetic #Socialist Relic #BernieBernie Sanders Was the #Progressive, Now He's Been Royally #OutLefted by the #NewLeft [VIDEO] #LionelNation
 @realDonaldTrump
 #MAGA2020 #KAG2020 #1919G20Summit #DrainTheDeepStateSwamp #IncoherentDemoRats #BidenCollapsesPathetic Bernie Sanders Was the Progressive, Now He's Been Royally...
Bernie was the flavor of the month. Then. 2016. Now? Different story. He's old news. Ruh Roh! #LionelNation
youtube.com",2,7,10
FOR THE LOVE OF GOD,@CathyPe78176224,2019-06-29T23:51:09.000Z,A Disgrace to American Citizens.A Disgrace to American Citizens.,,4,5
Sean,@ChipChatyo,2019-06-29T23:53:43.000Z,"recognize ANTIFA as a terrorist organization and arrest them on sight 
@realDonaldTrump",,,1
ùöÉùöíùöèùöèùöäùöóùö¢ ùô∑ùöäùö¢ùöçùöéùöó,@haydentiff,2019-06-29T23:55:38.000Z,"No, you're thinking of the darknet created by the FBI. I am glad to see that you are FINALLY outraged. Some people just won't wake up.

Ross built a free market that didn't exclude drugs. He's taken responsibility for his mistake and deeply regrets it.No, you're thinking of the darknet created by the FBI. I am glad to see that you are FINALLY outraged. Some people just won't wake up.

Ross built a free market that didn't exclude drugs. He's taken responsibility for his mistake and deeply regrets it.",1,1,1
ùöÉùöíùöèùöèùöäùöóùö¢ ùô∑ùöäùö¢ùöçùöéùöó,@haydentiff,2019-06-29T23:59:17.000Z,"FBI agents acted like kids in a candy store when it came to Silk Road. 
BTW, there are no rogueù agents. There are CAUGHT agents.FBI Agent Admits to Stealing Silk Road Bitcoins Seized by U.S. Marshals ì News Bitcoin News
Back in 2015 two rogue U.S. Secret Service agents, Shaun Bridges and Carl Mark Force, were caught and sentenced to prison for stealing funds while investi
news.bitcoin.com",1,2,2
Loran Morgan,@loranm73,2019-06-29T23:59:54.000Z,"Remember when the Whitehouse displayed #pride colors for Pride Month? I haven't seen this with the 
@realDonaldTrump
 administration! But he said he'd be our biggest ally! ",,1,3
Ardith O'Rourke,@ArdithORourke,2019-06-29T23:59:27.000Z,What an awesome president!What an awesome president!,,,1
John Harwood,@JohnJHarwood,2019-06-29T21:48:05.000Z,"unlike the humble, self-effacing Piers MorganQuote Tweet
Piers Morgan
@piersmorgan
 ¬∑ Jun 28, 2019
Ms Rapinoe sure does love herself. Can't wait to see our Lionesses dent that stupendous ego.",448,2.3K,26.1K
Joe Marino,@JoeMarino2017,2019-06-29T23:57:10.000Z,"Or like his apprentice meal ticket 
@realDonaldTrump",,1,4
Suze,@Sue_Zee_Que4,2019-06-29T23:59:24.000Z,"You put kids in concentration camps & don't care that they're missing, being sexually assaulted, starving, dying & who knows what else & have the audacity to call yourselves Christian's, pro-life & patriots. You're none of those things. You're guilty of crimes against humanity.You put kids in concentration camps & don't care that they're missing, being sexually assaulted, starving, dying & who knows what else & have the audacity to call yourselves Christian's, pro-life & patriots. You're none of those things. You're guilty of crimes against humanity.",,1,2
Progressive Veteran - SM2,@SM2NavyVet,2019-06-29T23:55:03.000Z,"@realDonaldTrump
 has taken unprecedented steps to create a border crisis@realDonaldTrump
 has taken unprecedented steps to create a border crisis",,4,7
California Resists!,@CAResists,2019-06-29T23:50:51.000Z,"More evidence that everyone hates you. 

KJU does too. He plays you for the fool that you are. 

Thanks for betraying our country and making yourself a global embarrassment. 

SAD!!!More evidence that everyone hates you. 

KJU does too. He plays you for the fool that you are. 

Thanks for betraying our country and making yourself a global embarrassment. 

SAD!!!",,1,2
Jet Mech,@Tourbusdriver7,2019-06-29T23:53:11.000Z,Oh wow...Oh wow...,,2,3
chetbtester,@chetbtester,2019-06-29T23:54:56.000Z,"Missing Questions
Episode 6/29/19 #1:
Joe's deals Kammy's race
@albybrava 
@jackie70111
 @AskSherryArgyle 
@DFBHarvard
 @EllaaaCruzzz
 @cristinalaila1
 @Germantownrunne
 @realDonaldTrump
 @EjHirschberger
 @RotNScoundrel
 @Feisty_FL
 @GreekSTL
 @elguapo64
 @NotThatGoat
 @EdIsBackKAG2020
 @exjonQuote Tweet
chetbtester
@chetbtester
 ¬∑ Jun 29, 2019
Replying to @JoeBiden @BarackObama and @KamalaHarris
Tell us about your son's Deal in the Ukraine
Tell us about your deal for your & Kerry's son in China.
Oh, is that racist too?    Truth Trumps Fake Racism.
Hillary started Birtherism - but I guess Barry never told you.
Kammy is Indian, Jamaican raised in Canada.
DEAL WITH IT JOEY.",,,1
Shine,@ShineTeller,2019-06-29T23:56:19.000Z,"Unfortunately, Soros spawned a few kids & they are just like daddy & will carry on his workù.Unfortunately, Soros spawned a few kids & they are just like daddy & will carry on his workù.",,,1
Arapaho415,@arapaho415,2019-06-29T21:45:11.000Z,"5/ Hey, and guess what?
""Mr. Chudnovsky is Head of Product for Messaging at Facebook."" ""Originally from Moscow
, Mr. Chudnovsky earned engineering degrees in Russia."" (more...)5/ Hey, and guess what?
""Mr. Chudnovsky is Head of Product for Messaging at Facebook."" ""Originally from Moscow
, Mr. Chudnovsky earned engineering degrees in Russia."" (more...)",4,25,15
Diane S. Baker,@dianesbaker1,2019-06-29T23:56:48.000Z,"Sheryl Sandberg knows this. As COO  of  FB and Zuck's sister, what else is she ignoring?",,4,6
Larry,@Larry_du_Nord,2019-06-29T23:59:14.000Z,"The load in his depends is still warm. 
@realDonaldTrumpThe load in his depends is still warm. 
@realDonaldTrump",1,1,1
May Brian,@mabri1741,2019-06-29T21:30:19.000Z,"Ooh. Using the word shit. What a tough guy. People will definitely see that as being able to take on Trump and you're going to rise 10 points in the polls. I start out respecting you guys and then as time goes on, it's gets real hard. What you think is cool is really unbecoming.Ooh. Using the word shit. What a tough guy. People will definitely see that as being able to take on Trump and you're going to rise 10 points in the polls. I start out respecting you guys and then as time goes on, it's gets real hard. What you think is cool is really unbecoming.",219,25,261
Dawn Murrell,@dawniedarlin,2019-06-29T23:51:02.000Z,"Do you say the same to 
@realDonaldTrump
 when he has used the very same words while representing the country?",,,6
"its a new dawn, its a new day, and im feelin'good",@itsanewdayUSA,2019-06-29T23:59:50.000Z, I am also delirious. I am also delirious.,,,5
CommonSense,@4counting,2019-06-29T23:59:14.000Z,Quiet bot.Quiet bot.,,1,6
Bluebonnet,@BluebonnetSwe,2019-06-29T23:33:39.000Z,Wish he was our President. We need him here in Sweden too.Wish he was our President. We need him here in Sweden too.,3,2,4
Secret Spy,@Bulldogrescuer,2019-06-29T23:56:03.000Z,Hi Sweden! We love you!,,,3
Colorado RedTraci,@goptraci,2019-06-29T23:51:47.000Z,"This is an absolute outrage.  For all the pearl clutching about 
@realDonaldTrump
 being some kind of fascist & a Russia operative, where the hell are all of you for this journalist? 
@CNN
 @MSNBC
 @NBCNews
 @Acosta
 @ABC
 @ChrisCuomo
 @chucktodd
 @maddow
 @secupp
 @JoeNBC
 @morningmikaQuote Tweet
Twitchy Team
@TwitchyTeam
 ¬∑ Jun 29, 2019
Journalist Andy Ngo waiting for ambulance after being attacked by Antifa protesters in Portland https://buff.ly/2LpErs5",,1,3
Living,@cprinatlanta,2019-06-30T23:58:37.000Z,and she cost the taxpayers millions for this.and she cost the taxpayers millions for this.,1,1,8
Vice President Mike Pence Archived,@VP45,2019-06-30T23:47:56.000Z,"Thanks to the leadership of President 
@realDonaldTrump
, faith and freedom are on the rise all across America! This Administration stands with people of faith every day.",1.3K,2K,11.7K
CRCT,@CRCTNY,2019-06-30T23:49:12.000Z,"You're not a true Christian, Mike.  #Hypocrite. #DumpTrump",,1,15
Richard Blumenthal,@SenBlumenthal,2019-06-30T23:52:32.000Z,Mexico doing Trump's dirty workîanother picture worth a thousand words. https://t.co/oZzJVbFH4AThis Tweet is unavailable.,9.7K,3.8K,3.9K
Caprock Patriot,@CaprockPatriot,2019-06-30T23:57:42.000Z,"No. Mexico doing what 
@realDonaldTrump
 asked them to do (winning) and what you dolts in DC refuse to do. Mexico does better at your job than you do. BTW, you're a stolen valor liar - can't forget that!!",,,2
Ttista,@tristasworld,2019-06-30T17:36:34.000Z,Fight for other candidates where's your vigor when other Democrats are being attacked. It's hypocritical cuz you are only for Pete but silent towards othersFight for other candidates where's your vigor when other Democrats are being attacked. It's hypocritical cuz you are only for Pete but silent towards others,2,,
Buddhists #TeamPete,@Buddhists4Pete,2019-06-30T23:59:07.000Z,"Oh Trista you are so confused. That's not how it works. Support and promote your candidate. Defend with facts and don't attack anyone. It really gives you pleasure to smear others doesn't it? Try reading #Pete2020 ""Rules of the Road."" GIF",1,2,4
ANNE ARTO,@HeARTofGod99,2019-06-30T23:53:54.000Z,"THANK YOU TEE!  
THIS IS 7 DAYS IN A ROW working IN THE HEAT
SHOP lease ENDS 710
DATES RULE",1,2,4
Donna G,@DonnaGa85160441,2019-06-30T23:53:29.000Z,"Oh yes, I am very sure they are interested in democracy.",2,,20
Big-E,@BigErnie2024,2019-06-30T20:53:51.000Z,"The whole world should know President Trump has a very unique and powerful base, made-up of Americans from all walks of life.
     We stand United against the Globalist and corrupt politicians that have held our Country hostage for far too long
@realDonaldTrump",43,257,435
MizArrow,@kikaltz,2019-06-30T23:57:13.000Z,He most certainly does!!!  And I most certainly do.,1,2,1
WauchulaGhost,@WauchulaGhost,2019-06-30T23:55:54.000Z,"Madam Secretary, Season 5 Episode 10. Fake Trumped up crisis at the border and the Children are paying the priceù
  @MadamSecretary
 @realDonaldTrump",,,9
The White House 45 Archived,@WhiteHouse45,2019-06-30T23:44:13.000Z,Earlier in Seoul: President Trump spoke at a business forum on his second trip to South Korea as President.,455,1.2K,7.9K
‚ô° Marly,@Marly_USA,2019-06-30T23:55:23.000Z,"Without a doubt, we have the Best President Ever
 @realDonaldTrump",1,1,
Dr. Kent - Neanderthal from Krypton,@thedude77,2019-06-30T23:59:58.000Z,Gutless cowards.Gutless cowards.,,,3
Tall Bloke,@MayBloke,2019-06-30T23:57:38.000Z,"Imagine if you had said it was an honour to visit an Allied country, rather than one of a murderous dictator?Imagine if you had said it was an honour to visit an Allied country, rather than one of a murderous dictator?",,,5
Anthony,@SunnyOutsideNow,2019-06-30T23:57:18.000Z,And he didnt even need Dennis Rodman to get there.And he didnt even need Dennis Rodman to get there.,,,6
Angela Merkel (Offiziell inoffiziell),@amerkel57,2019-06-30T23:51:16.000Z,"Yes, the next president will have to make America great again.Yes, the next president will have to make America great again.",2,2,25
john danner,@jdanner46,2019-06-30T23:54:34.000Z,What a disgraceful sell outWhat a disgraceful sell out,,,15
Gene Chandler,@GeneChandler17,2019-06-30T23:50:02.000Z,"I am SO proud of OUR PRESIDENT. I served in Korea, I know how much this means to the Korean people. Glad I got to see it happen live. MADE MY DAY!I am SO proud of OUR PRESIDENT. I served in Korea, I know how much this means to the Korean people. Glad I got to see it happen live. MADE MY DAY!",,,
Andrew Gillum,@AndrewGillum,2019-03-22T00:10:24.000Z,"We're going to register and engage one million new voters to beat 
@realDonaldTrump
 in Florida.

Help us at http://ForwardFla.com.
RT to make him nervous.",2.5K,32.4K,74.3K
"abbeludwig #TeamPelosi
Biden/Harris Country!",,2019-06-30T23:54:24.000Z,"This is so important to me, to Florida & to our Country.
Since Ex-Felons have gotten their right to VOTE restored, I've assisted 78 PEOPLE in registering online Successfully! Go to
County Supervisor of Elections online. It takes 2 minutes & You will know in 2 days if you can vote",,4,3
Dagleish,@Dagleishmv,2019-06-30T23:55:24.000Z,"There's a real sense of karmic justice if a vile person who killed so many people and ruined so many lives was able to help 
@potus
 save others from the ravages of the gangs. Where do we sign?
 @realDonaldTrump
 @DonaldJTrumpJr
 @flotusThere's a real sense of karmic justice if a vile person who killed so many people and ruined so many lives was able to help 
@potus
 save others from the ravages of the gangs. Where do we sign?
 @realDonaldTrump
 @DonaldJTrumpJr
 @flotus",,,1
ATT-Tactical,@Atttactical,2019-06-30T23:54:25.000Z,"I remember you saying the very same thing when Bill Clinton was giving speeches for Putin for half a million per. Oh, you didn't do that? Wonder why.I remember you saying the very same thing when Bill Clinton was giving speeches for Putin for half a million per. Oh, you didn't do that? Wonder why.",1,1,2
Kim Uldrich,@k_jaycee,2019-06-30T23:53:47.000Z,I pray you're right!!I pray you're right!!,,1,6
Anna Deardorff,@anna_deardorff,2019-06-30T23:51:55.000Z,That was Excellent!That was Excellent!,,,1
Bridget Berich,@Docbfb2Berich,2019-06-30T23:54:51.000Z,You are so full of it!You are so full of it!,1,,16
john porterfield,@jwpsr,2019-06-30T23:55:24.000Z,"Trump stands for demolition, he's destroying our government & our country.Trump stands for demolition, he's destroying our government & our country.",,1,13
Ron Perlman,@perlmutations,2019-06-29T03:23:47.000Z,"This morning President Carter became the 1st American that I know of to intone what I've been tweeting for 2 plus years: Trump never won anything, he was installed. He is illegitimate. Impeachment is for elected leaders; he needs to be annulled!",536,4.1K,21.9K
Lydia MarieM,@Lydia_MarieM,2019-06-30T23:47:36.000Z,"I've never called 
@realDonaldTrump
 ""President"" because he's not. He stole the Office - along w/ 2 SCOTUS seats, millions 
 in tax-payer funded perks, housing, security, golf carts & emoluments. His thefts s/d be quantified & ordered repaid to 
'ns. Appointments s/d be annulled.",,3,2
Ann Coulter,@AnnCoulter,2019-06-30T16:55:40.000Z,"Soccer ""star"" Megan Rapinoe won't visit the fucking White Houseù if they win the World Cup.  Her team was just beaten by a high school boys team in TX (under 15 league).  
@realDonaldTrump
 should invite THEM to the White House.

https://cbssports.com/soccer/news/a-dallas-fc-under-15-boys-squad-beat-the-u-s-womens-national-team-in-a-scrimmage/¶",2K,3.2K,11.1K
Black Female Trump Supporter,@fistsballedup,2019-06-30T23:54:55.000Z,I like slamming a lefty as much as the next person but pulling out a 2-yr old article to do it is kinda lame.,1,1,3
When Is Trump Gone?,@DaysLeft4Trump,2019-06-30T23:48:26.000Z,"1 Year, 6 Months, 20 Days, 17 Hours, 11 Minutes, and 58 Seconds1 Year, 6 Months, 20 Days, 17 Hours, 11 Minutes, and 58 Seconds",1,1,12
Josh Rogin,@joshrogin,2019-06-30T23:33:21.000Z,"This is me crossing over (a few feet) into North Korea at Panmunjom in 2002, 17 years before ‚Å¶
@realDonaldTrump
‚Å©. Photo by ‚Å¶
@Joshua_Eisenman
‚Å©",12,35,132
Sig Christenson,@saddamscribe,2019-06-30T23:52:23.000Z,You remind me that quite a few of us have had great fun w/the òNorth Korea' photo op. I was there in 2000. What most people who've never been there don't know is how strange the Truce Village is or the north's bizarre and bloody history. That's what makes the photo op surreal.,1,,8
LATAM FOR TRUMP,@LATAMforTRUMP,2019-06-30T21:14:03.000Z,"We call on Senator 
@marcorubio
 to be more prudent in his assertions towards President 
@realDonaldTrump
 .

he knows how to negotiate better than you, let him work and support your president. 
@DonaldJTrumpJr
 @parscale
 @PressSec
 @KatrinaPierson
 @RealDrGina
 @AmyKremer
 @IvankaTrumpQuote Tweet
Marco Rubio
@marcorubio
 ¬∑ Jun 29, 2019
If President Trump has agreed to reverse recent sanctions against #Huawei he has made a catastrophic mistake.

It will destroy the credibility of his administrations warnings about the threat posed by the company,no one will ever again take them seriously. https://washingtonpost.com/business/economy/trade-war-hangs-in-balance-as-trump-and-xi-finally-meet/2019/06/28/bb065eb2-9a02-11e9-830a-21b9b36b64ad_story.html¶",61,172,233
"SongBird4Trump
#ReleaseTheKRACKEN!",@SongBird4Trump,2019-06-30T23:51:45.000Z,"Every time I think I could give you a chance, you make a bonehead comment. Act right!
PS:  I'm a FL voter.",1,,
Truth Matters,@SeeingThru,2019-07-02T23:56:13.000Z,"Obama on North Korea (Lisa Ling comes back alive)

Trump on North Korea (Otto Warmbier comes back dead)Obama on North Korea (Lisa Ling comes back alive)

Trump on North Korea (Otto Warmbier comes back dead)",,,5
Nancy Pelosi,@SpeakerPelosi,2019-07-02T20:56:06.000Z,".
@realDonaldTrump
 must take immediate action to improve conditions for children & families at the border. https://speaker.gov/newsroom/7219-2/¶",4.6K,2.4K,5.4K
Dave,@SandleDavid,2019-07-02T23:59:02.000Z,"You just gave Trump $4 Billion with no conditions. WTF are you even talking about, you NEED TO RESIGN NOW !!!!!!",1,2,6
Ohioan of the Seventh Dawn,,2019-07-02T23:57:07.000Z,"I'm donating to assist migrants rather than entertaining myself with sparkles. If you would rather ooh and aah at sparkles while unwashed, hungry, kidnapped children are sleeping on your floors, twinkle toes, go ahead it's a free country, and history will judge you!I'm donating to assist migrants rather than entertaining myself with sparkles. If you would rather ooh and aah at sparkles while unwashed, hungry, kidnapped children are sleeping on your floors, twinkle toes, go ahead it's a free country, and history will judge you!",,1,3
